datetime,SURF_TEMP_C,SURF_SAL_PSU
2020-06-30,20.514285714285712,33.72
2020-07-07,20.585714285714285,33.70285714285714
2020-07-14,20.52857142857143,33.69571428571429
2020-07-21,23.185714285714287,33.77571428571429
2020-07-28,22.014285714285712,33.738571428571426
2020-08-04,18.849999999999998,33.67333333333333
2020-08-11,17.24285714285714,33.645714285714284
2020-08-18,20.442857142857143,33.684285714285714
2020-08-25,19.8,33.637142857142855
2020-09-01,24.900000000000002,33.73285714285714
2020-09-08,19.25714285714286,33.54142857142857
2020-09-15,20.52857142857143,33.53285714285715
2020-09-22,22.457142857142856,33.644285714285715
2020-09-29,22.1,33.66285714285714
2020-10-06,20.599999999999998,33.605714285714285
2020-10-13,20.9,33.58714285714286
2020-10-20,20.67142857142857,33.62285714285714
2020-10-27,21.642857142857142,33.66142857142857
2020-11-03,20.557142857142857,33.66857142857143
2020-11-10,18.242857142857144,33.607142857142854
2020-11-17,18.266666666666666,33.61
2020-11-24,16.52857142857143,33.58428571428571
2020-12-01,15.942857142857141,33.55714285714286
2020-12-08,16.82857142857143,33.61714285714286
2020-12-15,15.9,33.605714285714285
2020-12-22,16.314285714285713,33.62285714285714
2020-12-29,15.428571428571429,33.597142857142856
2021-01-05,15.266666666666666,33.60333333333333
2021-01-12,14.785714285714286,33.582857142857144
2021-01-19,14.514285714285714,33.58857142857143
2021-01-26,14.328571428571427,33.605714285714285
2021-02-02,15.4,33.59166666666667
2021-02-09,14.533333333333333,33.52
2021-02-16,14.642857142857142,33.51
2021-02-23,14.657142857142857,33.494285714285716
2021-03-02,14.842857142857143,33.50714285714285
2021-03-09,14.885714285714286,33.54571428571428
2021-03-16,14.799999999999999,33.57285714285714
2021-03-23,15.042857142857143,33.542857142857144
2021-03-30,14.357142857142858,33.568571428571424
2021-04-06,14.828571428571427,33.644285714285715
2021-04-13,16.057142857142857,33.63285714285714
2021-04-20,17.557142857142857,33.66142857142857
2021-04-27,17.7,33.722857142857144
2021-05-04,17.014285714285712,33.707142857142856
2021-05-11,16.900000000000002,33.70857142857143
2021-05-18,18.428571428571427,33.72857142857143
2021-05-25,18.342857142857145,33.74142857142857
2021-06-01,18.8,33.766666666666666
2021-06-08,19.785714285714285,33.78142857142857
2021-06-15,19.614285714285717,33.778571428571425
2021-06-22,19.542857142857144,33.71714285714286
2021-06-29,19.816666666666666,33.665
2021-07-06,19.816666666666666,33.65333333333333
2021-07-13,20.266666666666666,33.66
2021-07-20,22.2,33.684285714285714
2021-07-27,23.557142857142857,33.67714285714286
2021-08-03,23.285714285714285,33.667142857142856
2021-08-10,19.17142857142857,33.558571428571426
2021-08-17,18.485714285714288,33.56285714285714
2021-08-24,21.071428571428573,33.550000000000004
2021-08-31,22.25714285714286,33.57285714285714
2021-09-07,21.5,33.56
2021-09-14,20.400000000000002,33.519999999999996
2021-09-21,20.12857142857143,33.50285714285714
2021-09-28,19.12857142857143,33.50142857142857
2021-10-05,18.642857142857142,33.472857142857144
2021-10-12,19.12857142857143,33.49142857142857
2021-10-19,19.185714285714287,33.40571428571429
2021-10-26,18.485714285714288,33.50857142857143
2021-11-02,18.22857142857143,33.56142857142857
2021-11-09,18.12857142857143,33.535714285714285
2021-11-16,17.571428571428573,33.535714285714285
2021-11-23,17.733333333333334,33.526666666666664
2021-11-30,17.285714285714285,33.52285714285715
2021-12-07,17.557142857142857,33.54857142857143
2021-12-14,16.942857142857143,33.54
2021-12-21,15.983333333333334,33.515
2021-12-28,15.583333333333334,33.47
2022-01-04,15.228571428571428,33.471428571428575
2022-01-11,15.075,33.3825
